2V Data,,,,4V Data,,,,6V Data,,,,8V Data,,,,10V Data,,,,12V Data,,,
Time,Amps,Volts,Torque 2V (N � m),Time,Amps,Volts,Torque 4V (N � m),Time,Amps,Volts,Torque 6V (N � m),Time,Amps,Volts,Torque 8V (N � m),Time,Amps,Volts,Torque 10V (N � m),Time,Amps,Volts,Torque 12V (N � m)
53.303,1.87,2,0.034,53.389,4.02,4.001,0.068,53.348,4.83,6.001,0.092,53.308,6.35,8.002,0.104,53.658,6.49,10.001,0.128,53.37,6.87,12,0.126
53.651,1.87,2,0.035,53.737,4.02,4.001,0.068,53.696,4.83,6.001,0.093,53.658,6.34,8.002,0.104,54.006,6.49,10.001,0.129,53.746,6.86,12,0.127
54.001,1.87,2,0.035,54.114,4.02,4.001,0.068,54.046,4.82,6.001,0.093,54.007,6.34,8.002,0.104,54.38,6.49,10.001,0.128,54.095,6.85,12,0.126
54.378,1.87,2,0.034,54.463,4.02,4.001,0.068,54.395,4.82,6.001,0.093,54.383,6.34,8.002,0.104,54.73,6.48,10.001,0.128,54.444,6.85,12,0.126
54.726,1.87,2,0.035,54.812,4.01,4.001,0.068,54.744,4.82,6.001,0.093,54.731,6.33,8.001,0.104,55.079,6.48,10.001,0.128,54.794,6.85,12,0.126
55.075,1.87,2,0.035,55.162,4.01,4.001,0.068,55.103,4.82,6.001,0.093,55.08,6.33,8.002,0.104,55.428,6.47,10.001,0.128,55.143,6.84,12,0.126
55.424,1.87,2,0.034,55.51,4.01,4.001,0.068,55.486,4.81,6.001,0.093,55.43,6.32,8.002,0.104,55.777,6.46,10.001,0.128,55.504,6.83,12,0.126
55.773,1.87,2,0.035,55.887,4.01,4.001,0.068,55.845,4.81,6.001,0.092,55.779,6.32,8.002,0.103,56.153,6.46,10.001,0.128,55.887,6.82,12,0.125
56.15,1.87,2,0.035,56.235,4.01,4.001,0.068,56.194,4.81,6.001,0.092,56.156,6.32,8.002,0.103,56.502,6.46,10.001,0.128,56.244,6.82,12,0.126
56.499,1.87,2,0.035,56.585,4.01,4.001,0.068,56.57,4.8,6.001,0.092,56.506,6.31,8.002,0.104,56.852,6.45,10.001,0.128,56.621,6.81,12,0.126
56.847,1.87,2,0.035,56.933,4.01,4.001,0.068,56.92,4.8,6.001,0.092,56.854,6.31,8.001,0.104,57.201,6.45,10.001,0.128,56.971,6.81,12,0.126
57.198,1.87,2,0.035,57.282,4.01,4.001,0.068,57.268,4.8,6.001,0.092,57.203,6.3,8.002,0.103,57.577,6.44,10.001,0.128,57.322,6.8,12,0.126
57.546,1.87,2,0.034,57.658,4.01,4.001,0.068,57.619,4.8,6.001,0.092,57.554,6.3,8.002,0.103,57.926,6.43,10.001,0.128,57.67,6.8,12,0.126
57.922,1.87,2,0.035,58.006,4,4.001,0.068,57.967,4.79,6.001,0.092,57.902,6.3,8.002,0.103,58.275,6.43,10.001,0.127,58.019,6.79,12,0.125
58.27,1.87,2,0.034,58.357,4,4.001,0.068,58.342,4.79,6.001,0.092,58.262,6.29,8.002,0.103,58.623,6.43,10.001,0.127,58.38,6.79,12,0.125
58.619,1.86,2,0.034,58.706,4,4.001,0.068,58.691,4.79,6.001,0.092,58.617,6.28,8.002,0.103,58.973,6.42,10.001,0.127,58.761,6.78,12,0.125
58.97,1.87,2,0.034,59.055,4,4,0.068,59.041,4.78,6.001,0.092,58.977,6.28,8.002,0.103,59.323,6.42,10.001,0.127,59.119,6.78,12,0.125
59.317,1.87,2,0.035,59.43,4,4.001,0.068,59.389,4.78,6.001,0.092,59.326,6.28,8.002,0.103,59.7,6.41,10.001,0.127,59.496,6.77,12,0.125
59.694,1.87,2,0.035,59.779,4,4.001,0.068,59.749,4.78,6.001,0.092,59.675,6.28,8.002,0.103,60.048,6.41,10.001,0.127,59.845,6.76,12,0.125
60.042,1.87,2,0.035,60.129,3.99,4.001,0.068,60.131,4.78,6.001,0.092,60.025,6.28,8.002,0.103,60.399,6.41,10.001,0.127,60.193,6.76,12,0.125
60.392,1.87,2,0.035,60.477,3.99,4.001,0.068,60.492,4.77,6.001,0.092,60.401,6.27,8.002,0.102,60.747,6.4,10.001,0.127,60.543,6.75,12,0.125
60.741,1.86,2,0.034,60.827,3.99,4.001,0.068,60.839,4.77,6.001,0.092,60.75,6.26,8.002,0.103,61.097,6.39,10.001,0.127,60.893,6.75,12,0.124
61.09,1.87,2,0.035,61.176,3.99,4.001,0.068,61.217,4.77,6.001,0.091,61.099,6.26,8.001,0.103,61.472,6.39,10.001,0.126,61.252,6.74,12,0.124
61.466,1.86,2,0.034,61.554,3.99,4.001,0.068,61.565,4.77,6.001,0.092,61.449,6.26,8.001,0.103,61.821,6.39,10.001,0.126,61.634,6.74,12,0.125
61.817,1.87,2,0.034,61.901,3.99,4.001,0.068,61.919,4.76,6.001,0.091,61.797,6.25,8.001,0.102,62.176,6.38,10.001,0.126,61.995,6.73,12,0.124
62.171,1.87,2,0.035,62.257,3.99,4.001,0.068,62.318,4.77,6.001,0.091,62.179,6.24,8.001,0.102,62.578,6.38,10.001,0.126,62.354,6.72,12,0.124
62.568,1.87,2,0.035,62.655,3.99,4.001,0.068,62.664,4.76,6.001,0.092,62.577,6.24,8.001,0.102,62.937,6.37,10.001,0.126,62.709,6.72,12,0.124
62.917,1.87,2,0.035,63.002,3.99,4.001,0.068,63.015,4.76,6.001,0.091,62.941,6.24,8.001,0.102,63.297,6.37,10.001,0.125,63.073,6.72,12,0.124
63.266,1.86,2,0.035,63.352,3.98,4.001,0.068,63.364,4.76,6.001,0.091,63.302,6.24,8.001,0.102,63.674,6.36,10.001,0.126,63.472,6.71,12,0.124
63.616,1.86,2,0.034,63.701,3.98,4.001,0.068,63.713,4.75,6.001,0.091,63.649,6.23,8.001,0.102,64.022,6.36,10.001,0.126,63.82,6.71,12,0.124
63.963,1.86,2,0.035,64.076,3.98,4.001,0.068,64.074,4.75,6.001,0.092,63.998,6.23,8.001,0.102,64.371,6.35,10.001,0.126,64.168,6.7,12,0.124
64.341,1.86,2,0.035,64.426,3.98,4.001,0.068,64.43,4.74,6.001,0.091,64.374,6.23,8.001,0.102,64.721,6.35,10.001,0.126,64.519,6.69,12,0.124
64.689,1.86,2,0.035,64.775,3.98,4.001,0.068,64.789,4.74,6.001,0.091,64.723,6.22,8.001,0.102,65.07,6.34,10.001,0.125,64.866,6.69,12,0.124
65.039,1.86,2,0.034,65.124,3.98,4.001,0.068,65.138,4.74,6.001,0.091,65.073,6.22,8.001,0.102,65.43,6.34,10.001,0.126,65.217,6.68,12,0.124
65.388,1.86,2,0.035,65.472,3.97,4.001,0.068,65.487,4.74,6.001,0.091,65.42,6.21,8.001,0.102,65.785,6.33,10.001,0.125,65.576,6.68,12,0.123
65.737,1.86,2,0.035,65.822,3.97,4.001,0.068,65.836,4.74,6.001,0.091,65.797,6.21,8.001,0.102,66.145,6.33,10.001,0.125,65.932,6.67,12,0.123
66.085,1.86,2,0.034,66.198,3.97,4.001,0.068,66.213,4.74,6.001,0.091,66.145,6.2,8.002,0.102,66.493,6.32,10.001,0.125,66.292,6.67,12,0.123
66.445,1.86,2,0.034,66.548,3.97,4.001,0.068,66.562,4.73,6.001,0.091,66.494,6.2,8.001,0.102,66.843,6.32,10.001,0.125,66.641,6.67,12,0.123
66.8,1.86,2,0.034,66.897,3.97,4.001,0.068,66.911,4.73,6.001,0.091,66.845,6.2,8.001,0.101,67.218,6.31,10.001,0.125,66.989,6.66,12,0.123
67.159,1.86,2,0.034,67.246,3.97,4.001,0.068,67.261,4.73,6.001,0.091,67.194,6.2,8.001,0.102,67.566,6.31,10.001,0.125,67.339,6.66,12,0.123
67.509,1.86,2,0.034,67.595,3.96,4.001,0.068,67.61,4.73,6.001,0.091,67.569,6.19,8.001,0.101,67.917,6.31,10.001,0.125,67.715,6.65,12,0.123
67.858,1.86,2,0.034,67.971,3.96,4.001,0.067,67.985,4.73,6.001,0.091,67.919,6.19,8.001,0.101,68.264,6.3,10.001,0.125,68.063,6.65,12,0.123
68.206,1.86,2,0.034,68.32,3.96,4.001,0.068,68.335,4.72,6.001,0.091,68.268,6.18,8.001,0.101,68.614,6.3,10.001,0.125,68.413,6.64,12,0.123
68.584,1.86,2,0.034,68.669,3.96,4.001,0.068,68.683,4.72,6.001,0.091,68.617,6.18,8.001,0.101,68.99,6.3,10.001,0.125,68.762,6.64,12,0.123
68.932,1.86,2,0.035,69.019,3.96,4.001,0.068,69.033,4.72,6.001,0.091,68.966,6.18,8.001,0.101,69.338,6.3,10.001,0.125,69.138,6.63,12,0.122
69.282,1.86,2,0.034,69.368,3.96,4.001,0.067,69.382,4.72,6.001,0.091,69.343,6.17,8.001,0.101,69.689,6.3,10.001,0.125,69.487,6.64,12,0.122
69.631,1.86,2,0.034,69.717,3.96,4.001,0.068,69.757,4.72,6.001,0.091,69.69,6.17,8.001,0.101,70.038,6.29,10.001,0.125,69.836,6.63,12,0.123
69.98,1.86,2,0.034,70.093,3.96,4.001,0.068,70.106,4.71,6.001,0.091,70.04,6.16,8.001,0.101,70.387,6.28,10.001,0.125,70.185,6.62,12,0.122
70.357,1.86,2,0.034,70.441,3.96,4.001,0.067,70.457,4.71,6.001,0.09,70.389,6.16,8.002,0.101,70.736,6.28,10.001,0.124,70.534,6.62,12,0.123
70.706,1.86,2,0.034,70.79,3.96,4.001,0.067,70.804,4.71,6.001,0.091,70.738,6.16,8.001,0.101,71.112,6.28,10.001,0.124,70.884,6.61,12,0.122
71.055,1.86,2,0.034,71.139,3.96,4.001,0.067,71.154,4.71,6.001,0.091,71.087,6.15,8.001,0.101,71.46,6.27,10.001,0.124,71.259,6.61,12,0.122
71.403,1.86,2,0.034,71.515,3.96,4.001,0.068,71.502,4.7,6.001,0.091,71.465,6.15,8.001,0.101,71.811,6.27,10.001,0.124,71.609,6.6,12,0.122
71.753,1.86,2,0.034,71.865,3.95,4.001,0.067,71.88,4.71,6.001,0.091,71.814,6.15,8.001,0.101,72.158,6.26,10.001,0.124,71.958,6.6,12,0.122
72.127,1.86,2,0.034,72.214,3.95,4.001,0.067,72.228,4.71,6.001,0.091,72.164,6.15,8.001,0.101,72.508,6.26,10.001,0.124,72.307,6.59,12,0.122
72.478,1.86,2,0.034,72.563,3.95,4.001,0.067,72.577,4.7,6.001,0.091,72.511,6.14,8.001,0.101,72.885,6.25,10.001,0.124,72.656,6.58,12,0.122
72.826,1.86,2,0.034,72.912,3.95,4.001,0.067,72.927,4.7,6.001,0.091,72.86,6.14,8.001,0.101,73.235,6.25,10.001,0.124,73.005,6.58,12,0.121
73.177,1.86,2,0.034,73.289,3.95,4.001,0.067,73.275,4.69,6.001,0.09,73.237,6.13,8.001,0.101,73.583,6.24,10.001,0.124,73.381,6.57,12,0.122
73.524,1.86,2,0.034,73.636,3.94,4.001,0.068,73.626,4.7,6.001,0.09,73.585,6.13,8.001,0.101,73.932,6.24,10.001,0.123,73.731,6.57,12,0.121
73.899,1.86,2,0.034,73.986,3.95,4.001,0.067,74.001,4.69,6.001,0.09,73.936,6.12,8.001,0.101,74.282,6.24,10.001,0.124,74.081,6.56,12,0.121
74.25,1.86,2,0.034,74.335,3.95,4.001,0.067,74.351,4.69,6.001,0.09,74.284,6.12,8.002,0.1,74.656,6.24,10.001,0.123,74.429,6.57,12,0.121
74.598,1.86,2,0.034,74.684,3.94,4.001,0.067,74.701,4.69,6.001,0.09,74.634,6.12,8.001,0.101,75.006,6.24,10.001,0.124,74.779,6.56,12,0.121
74.948,1.86,2,0.034,75.061,3.94,4.001,0.067,75.048,4.69,6.001,0.09,74.983,6.11,8.002,0.1,75.354,6.23,10.001,0.123,75.156,6.55,12,0.121
75.296,1.86,2,0.034,75.409,3.94,4.001,0.067,75.399,4.69,6.001,0.09,75.357,6.11,8.001,0.1,75.705,6.23,10.001,0.123,75.504,6.54,12,0.121
75.673,1.85,2,0.034,75.758,3.94,4.001,0.067,75.757,4.68,6.001,0.09,75.709,6.11,8.001,0.1,76.053,6.23,10.001,0.123,75.855,6.54,12,0.121
76.022,1.86,2,0.034,76.108,3.94,4.001,0.067,76.114,4.68,6.001,0.09,76.057,6.11,8.001,0.1,76.429,6.23,10.001,0.123,76.204,6.54,12,0.121
76.371,1.86,2,0.034,76.458,3.94,4.001,0.067,76.472,4.68,6.001,0.09,76.406,6.1,8.001,0.1,76.779,6.22,10.001,0.123,76.553,6.53,12,0.121
76.72,1.86,2,0.034,76.806,3.93,4.001,0.067,76.822,4.67,6.001,0.09,76.782,6.1,8.001,0.1,77.129,6.21,10.001,0.123,76.901,6.53,12,0.121
77.068,1.86,2,0.034,77.183,3.93,4.001,0.067,77.172,4.68,6.001,0.09,77.131,6.09,8.001,0.1,77.478,6.21,10.001,0.123,77.278,6.52,12,0.121
77.446,1.86,2,0.034,77.531,3.93,4.001,0.067,77.52,4.67,6.001,0.09,77.479,6.09,8.001,0.1,77.825,6.21,10.001,0.123,77.625,6.52,12,0.12
77.794,1.86,2,0.034,77.881,3.93,4.001,0.067,77.896,4.67,6.001,0.09,77.83,6.09,8.001,0.1,78.187,6.2,10.001,0.123,77.978,6.51,12,0.121
78.143,1.86,2,0.034,78.23,3.93,4.001,0.067,78.245,4.67,6.001,0.09,78.177,6.09,8.001,0.1,78.568,6.2,10.001,0.123,78.325,6.5,12,0.12
78.494,1.86,2,0.035,78.581,3.92,4.001,0.067,78.595,4.67,6.001,0.09,78.527,6.08,8.001,0.1,78.929,6.2,10.001,0.122,78.675,6.51,12,0.121
78.844,1.86,2,0.034,78.956,3.93,4.001,0.067,78.944,4.67,6.001,0.09,78.904,6.08,8.001,0.1,79.288,6.19,10.001,0.122,79.05,6.51,12,0.12
79.191,1.86,2,0.034,79.304,3.93,4.001,0.067,79.294,4.67,6.001,0.09,79.252,6.08,8.002,0.1,79.643,6.19,10.001,0.122,79.399,6.5,12,0.12
79.569,1.86,2,0.034,79.654,3.93,4.001,0.067,79.641,4.66,6.001,0.09,79.602,6.08,8.002,0.1,80.003,6.18,10.001,0.122,79.748,6.5,12,0.12
79.918,1.86,2,0.034,80.001,3.92,4.001,0.067,80.018,4.66,6.001,0.09,79.95,6.07,8.001,0.1,80.351,6.17,10.001,0.122,80.097,6.49,12,0.12
80.266,1.86,2,0.034,80.378,3.92,4.001,0.067,80.366,4.66,6.001,0.09,80.3,6.07,8.001,0.1,80.701,6.17,10.001,0.122,80.447,6.49,12,0.12
80.616,1.86,2,0.034,80.729,3.93,4.001,0.067,80.716,4.66,6.001,0.09,80.676,6.06,8.001,0.1,81.05,6.17,10.001,0.123,80.806,6.48,12,0.12
80.964,1.85,2,0.034,81.076,3.92,4.001,0.067,81.066,4.66,6.001,0.09,81.026,6.06,8.001,0.1,81.425,6.16,10.001,0.122,81.188,6.48,12,0.12
81.341,1.86,2,0.034,81.426,3.92,4.001,0.067,81.442,4.65,6.001,0.09,81.373,6.05,8.001,0.1,81.775,6.16,10.001,0.122,81.548,6.47,12,0.12
81.69,1.86,2,0.034,81.775,3.92,4.001,0.067,81.792,4.65,6.001,0.09,81.724,6.05,8.001,0.099,82.124,6.15,10.001,0.122,81.907,6.46,12,0.12
82.038,1.85,2,0.034,82.124,3.92,4.001,0.067,82.141,4.65,6.001,0.09,82.073,6.05,8.001,0.099,82.475,6.15,10.001,0.122,82.264,6.46,12,0.119
82.387,1.86,2,0.034,82.5,3.92,4.001,0.067,82.491,4.65,6.001,0.089,82.448,6.05,8.001,0.099,82.822,6.14,10.001,0.122,82.622,6.46,12,0.119
82.762,1.85,2,0.034,82.849,3.91,4.001,0.067,82.839,4.65,6.001,0.09,82.797,6.05,8.001,0.099,83.199,6.14,10.001,0.122,82.972,6.45,12,0.119
83.112,1.85,2,0.034,83.198,3.92,4.001,0.067,83.189,4.64,6.001,0.089,83.145,6.04,8.001,0.099,83.547,6.13,10.001,0.122,83.321,6.45,12,0.119
83.462,1.85,2,0.034,83.547,3.91,4.001,0.067,83.567,4.64,6.001,0.09,83.496,6.04,8.001,0.099,83.896,6.13,10.001,0.122,83.67,6.44,12,0.119
83.811,1.85,2,0.034,83.896,3.92,4.001,0.067,83.914,4.64,6.001,0.089,83.844,6.03,8.001,0.099,84.245,6.13,10.001,0.122,84.03,6.44,12,0.119
84.16,1.86,2,0.034,84.245,3.92,4.001,0.067,84.263,4.64,6.001,0.089,84.22,6.03,8.001,0.099,84.605,6.12,10.001,0.122,84.385,6.44,12,0.119
84.509,1.85,2,0.034,84.623,3.91,4.001,0.067,84.612,4.64,6.001,0.089,84.569,6.02,8.001,0.099,84.986,6.12,10.001,0.122,84.744,6.44,12,0.119
84.886,1.85,2,0.034,84.971,3.91,4.001,0.067,84.962,4.63,6.001,0.089,84.918,6.02,8.002,0.099,85.347,6.11,10.001,0.121,85.096,6.43,12,0.119
85.234,1.85,2,0.034,85.322,3.91,4.001,0.067,85.311,4.63,6.001,0.089,85.267,6.02,8.002,0.099,85.723,6.11,10.001,0.122,85.443,6.43,12,0.12
85.583,1.85,2,0.034,85.669,3.91,4.001,0.067,85.687,4.63,6.001,0.089,85.615,6.02,8.001,0.099,86.072,6.11,10.001,0.121,85.791,6.42,12,0.119
85.932,1.85,2,0.034,86.019,3.91,4.001,0.067,86.035,4.63,6.001,0.089,85.992,6.01,8.001,0.099,86.422,6.1,10.001,0.121,86.168,6.41,12,0.119
86.282,1.85,2,0.034,86.395,3.9,4.001,0.067,86.386,4.63,6.001,0.089,86.342,6.01,8.001,0.099,86.77,6.1,10.001,0.121,86.517,6.41,12,0.119
86.631,1.85,2,0.034,86.744,3.9,4.001,0.067,86.735,4.63,6.001,0.089,86.691,6.01,8.001,0.099,87.118,6.1,10.001,0.121,86.866,6.41,12,0.119
86.997,1.85,2,0.034,87.094,3.9,4.001,0.067,87.084,4.62,6.001,0.089,87.04,6.01,8.001,0.099,87.468,6.09,10.001,0.121,87.215,6.4,12,0.119
87.356,1.85,2,0.034,87.442,3.9,4.001,0.067,87.46,4.63,6.001,0.089,87.389,5.99,8.002,0.099,87.844,6.09,10.001,0.121,87.564,6.4,12,0.118
87.706,1.85,2,0.034,87.792,3.9,4.001,0.067,87.809,4.62,6.001,0.089,87.766,5.99,8.001,0.099,88.193,6.08,10.001,0.121,87.94,6.39,12,0.118
88.054,1.85,2,0.034,88.141,3.9,4.001,0.067,88.158,4.62,6.001,0.089,88.114,5.99,8.001,0.099,88.543,6.08,10.001,0.121,88.289,6.39,12,0.118
88.404,1.85,2,0.034,88.517,3.89,4.001,0.067,88.506,4.62,6.001,0.089,88.464,5.99,8.001,0.098,88.892,6.08,10.001,0.121,88.638,6.39,12,0.118
88.781,1.85,2,0.034,88.865,3.9,4.001,0.067,88.857,4.62,6.001,0.089,88.813,5.99,8.001,0.098,89.267,6.08,10.001,0.121,88.988,6.39,12,0.118
89.129,1.85,2,0.034,89.215,3.9,4.001,0.067,89.205,4.62,6.001,0.089,89.161,5.98,8.001,0.098,89.617,6.07,10.001,0.121,89.337,6.38,12,0.118
89.479,1.85,2,0.034,89.564,3.9,4.001,0.067,89.582,4.61,6.001,0.089,89.51,5.97,8.001,0.098,89.963,6.07,10.001,0.121,89.698,6.37,12,0.118
89.827,1.85,2,0.034,89.939,3.9,4.001,0.067,89.93,4.61,6.001,0.089,89.887,5.98,8.001,0.099,90.314,6.07,10.001,0.12,90.079,6.37,12,0.118
90.176,1.85,2,0.034,90.288,3.9,4.001,0.067,90.278,4.61,6.001,0.089,90.236,5.97,8.001,0.098,90.663,6.06,10.001,0.12,90.439,6.37,12,0.117
90.551,1.84,2,0.034,90.637,3.9,4.001,0.067,90.629,4.61,6.001,0.089,90.586,5.97,8.001,0.098,91.023,6.05,10.001,0.12,90.814,6.36,12,0.117
90.9,1.84,2,0.034,90.986,3.9,4.001,0.067,90.978,4.61,6.001,0.089,90.935,5.96,8.001,0.098,91.406,6.05,10.001,0.12,91.163,6.35,12,0.118
91.249,1.85,2,0.034,91.336,3.9,4.001,0.067,91.353,4.61,6.001,0.089,91.283,5.96,8.001,0.098,91.764,6.05,10.001,0.12,91.513,6.35,12,0.117
91.599,1.85,2,0.034,91.711,3.89,4.001,0.067,91.703,4.6,6.001,0.089,91.659,5.96,8.001,0.098,92.125,6.05,10.001,0.12,91.861,6.35,12,0.117
91.949,1.85,2,0.034,92.061,3.9,4.001,0.067,92.052,4.61,6.001,0.089,92.01,5.96,8.001,0.098,92.506,6.05,10.001,0.12,92.212,6.35,12,0.117
92.322,1.84,2,0.034,92.411,3.9,4.001,0.067,92.402,4.6,6.001,0.089,92.359,5.95,8.001,0.098,92.864,6.04,10.001,0.12,92.561,6.34,12,0.117
92.671,1.85,2,0.034,92.759,3.9,4.001,0.067,92.75,4.6,6.001,0.089,92.708,5.95,8.002,0.098,93.24,6.04,10.001,0.12,92.937,6.34,12,0.117
93.023,1.85,2,0.034,93.107,3.9,4.001,0.067,93.128,4.59,6.001,0.088,93.057,5.95,8.001,0.098,93.591,6.03,10.001,0.12,93.286,6.33,12,0.117
93.371,1.85,2,0.034,93.467,3.89,4.001,0.067,93.477,4.59,6.001,0.088,93.433,5.95,8.001,0.098,93.94,6.03,10.001,0.119,93.635,6.33,12,0.117
93.72,1.85,2,0.034,93.851,3.9,4.001,0.067,93.825,4.59,6.001,0.089,93.781,5.95,8.001,0.098,94.289,6.02,10.001,0.12,93.984,6.32,12,0.117
94.096,1.84,2,0.034,94.21,3.89,4.001,0.066,94.175,4.59,6.001,0.089,94.131,5.93,8.001,0.098,94.649,6.02,10.001,0.12,94.332,6.32,12,0.117
94.445,1.85,2,0.034,94.558,3.89,4.001,0.067,94.525,4.59,6.001,0.089,94.481,5.93,8.001,0.098,95.03,6.01,10.001,0.119,94.709,6.32,12,0.117
94.794,1.84,2,0.034,94.934,3.89,4.001,0.067,94.872,4.59,6.001,0.088,94.828,5.94,8.002,0.098,95.39,6.01,10.001,0.12,95.059,6.31,12,0.117
95.143,1.84,2,0.034,95.284,3.89,4.001,0.067,95.223,4.59,6.001,0.088,95.204,5.93,8.002,0.098,95.749,6.01,10.001,0.12,95.407,6.31,12,0.117
95.493,1.84,2,0.034,95.632,3.89,4.001,0.067,95.599,4.59,6.001,0.088,95.553,5.93,8.001,0.098,96.116,6.01,10.001,0.12,95.757,6.31,12,0.117
95.869,1.84,2,0.034,95.983,3.89,4.001,0.067,95.948,4.59,6.001,0.088,95.904,5.93,8.001,0.098,96.465,6,10.001,0.119,96.106,6.3,12,0.116
96.219,1.84,2,0.034,96.33,3.88,4.001,0.067,96.297,4.59,6.001,0.088,96.253,5.92,8.001,0.098,96.813,6,10.001,0.119,96.483,6.31,12,0.117
96.568,1.84,2,0.034,96.707,3.88,4.001,0.067,96.646,4.58,6.001,0.088,96.601,5.92,8.001,0.098,97.163,6,10.001,0.119,96.831,6.3,12,0.116
96.918,1.84,2,0.034,97.057,3.88,4.001,0.067,96.995,4.58,6.001,0.088,96.951,5.92,8.001,0.097,97.513,5.99,10.001,0.119,97.181,6.29,12,0.116
97.266,1.84,2,0.034,97.405,3.88,4.001,0.066,97.371,4.58,6.001,0.088,97.327,5.91,8.001,0.097,97.889,5.99,10.001,0.119,97.53,6.29,12,0.116
97.615,1.84,2,0.034,97.753,3.88,4.001,0.067,97.72,4.58,6.001,0.088,97.675,5.91,8.001,0.097,98.237,5.98,10.001,0.119,97.881,6.29,12,0.116
97.975,1.84,2,0.034,98.129,3.88,4.001,0.067,98.069,4.58,6.001,0.088,98.025,5.91,8.001,0.097,98.587,5.98,10.001,0.119,98.228,6.28,12,0.116
98.331,1.84,2,0.034,98.481,3.88,4.001,0.066,98.419,4.58,6.001,0.088,98.373,5.9,8.002,0.097,98.934,5.98,10.001,0.119,98.606,6.28,12,0.116
98.69,1.84,2,0.034,98.828,3.88,4.001,0.066,98.767,4.58,6.001,0.088,98.724,5.9,8.001,0.097,99.31,5.97,10.001,0.119,98.954,6.28,12,0.116
99.039,1.84,2,0.034,99.179,3.88,4.001,0.067,99.145,4.57,6.001,0.088,99.099,5.9,8.002,0.097,99.66,5.98,10.001,0.118,99.303,6.27,12,0.116
99.388,1.84,2,0.034,99.527,3.88,4.001,0.066,99.492,4.57,6.001,0.088,99.449,5.89,8.001,0.097,100.008,5.97,10.001,0.119,99.652,6.27,12,0.116
99.764,1.84,2,0.034,99.876,3.87,4.001,0.066,99.842,4.57,6.001,0.088,99.797,5.89,8.001,0.097,100.358,5.97,10.001,0.119,100.001,6.27,12,0.116
100.112,1.84,2,0.034,100.254,3.87,4.001,0.066,100.191,4.56,6.001,0.088,100.147,5.89,8.001,0.097,100.707,5.96,10.001,0.118,100.351,6.26,12,0.116
100.462,1.84,2,0.034,100.601,3.87,4.001,0.067,100.541,4.56,6.001,0.088,100.496,5.89,8.001,0.097,101.066,5.96,10.001,0.118,100.726,6.26,12,0.115
100.81,1.84,2,0.034,100.95,3.87,4.001,0.067,100.917,4.56,6.001,0.088,100.872,5.89,8.001,0.097,101.449,5.96,10.001,0.118,101.076,6.26,12,0.116
101.186,1.84,2,0.034,101.3,3.87,4.001,0.066,101.265,4.56,6.001,0.088,101.22,5.87,8.002,0.097,101.807,5.96,10.001,0.118,101.424,6.26,12,0.116
101.535,1.84,2,0.033,101.65,3.87,4.001,0.066,101.615,4.56,6.001,0.087,101.569,5.88,8.002,0.097,102.157,5.95,10.001,0.118,101.775,6.25,12,0.115
101.966,1.84,2,0.034,102.026,3.86,4.001,0.067,101.964,4.56,6.001,0.088,101.92,5.88,8.001,0.097,102.533,5.95,10.001,0.118,102.122,6.25,12,0.115
102.316,1.84,2,0.034,102.375,3.86,4.001,0.066,102.314,4.56,6.001,0.088,102.268,5.88,8.001,0.097,102.882,5.95,10.001,0.118,102.498,6.25,12,0.115
102.665,1.84,2,0.034,102.725,3.86,4.001,0.066,102.69,4.55,6.001,0.088,102.643,5.88,8.001,0.096,103.232,5.94,10.001,0.118,102.849,6.24,12,0.115
103.013,1.84,2,0.034,103.072,3.86,4.001,0.066,103.039,4.56,6.001,0.087,102.992,5.88,8.001,0.097,103.581,5.94,10.001,0.118,103.197,6.24,12,0.115
103.362,1.84,2,0.034,103.422,3.87,4.001,0.066,103.389,4.55,6.001,0.087,103.341,5.87,8.001,0.097,103.931,5.94,10.001,0.118,103.546,6.24,12,0.115
103.722,1.84,2,0.034,103.772,3.87,4.001,0.066,103.738,4.55,6.001,0.088,103.691,5.86,8.001,0.097,104.305,5.94,10.001,0.118,103.895,6.23,12,0.115
104.076,1.84,2,0.034,104.138,3.87,4.001,0.067,104.087,4.55,6.001,0.088,104.04,5.86,8.001,0.097,104.654,5.94,10.001,0.118,104.255,6.23,12,0.115
104.437,1.84,2,0.034,104.495,3.87,4.001,0.066,104.435,4.55,6.001,0.088,104.416,5.86,8.001,0.096,105.002,5.93,10.001,0.118,104.639,6.23,12,0.115
104.785,1.84,2,0.034,104.846,3.87,4.001,0.067,104.812,4.55,6.001,0.088,104.764,5.86,8.002,0.096,105.353,5.93,10.001,0.118,104.996,6.22,12,0.115
105.161,1.84,2,0.034,105.194,3.87,4.001,0.066,105.161,4.55,6.001,0.087,105.114,5.85,8.001,0.096,105.701,5.93,10.001,0.118,105.346,6.22,12,0.115
105.51,1.84,2,0.034,105.569,3.86,4.001,0.066,105.511,4.54,6.001,0.087,105.463,5.85,8.002,0.096,106.078,5.92,10.001,0.117,105.723,6.22,12,0.115
105.859,1.84,2,0.034,105.919,3.86,4.001,0.066,105.859,4.54,6.001,0.087,105.812,5.84,8.001,0.097,106.427,5.92,10.001,0.118,106.071,6.21,12,0.115
106.209,1.84,2,0.034,106.267,3.86,4.001,0.066,106.208,4.54,6.001,0.087,106.162,5.85,8.001,0.096,106.776,5.91,10.001,0.118,106.421,6.21,12,0.114
