2V Data,,,,4V Data,,,,6V Data,,,,8V Data,,,,10V Data,,,,12V Data,,,
Time,Amps,Volts,Torque 2V (N � m),Time,Amps,Volts,Torque 4V (N � m),Time,Amps,Volts,Torque 6V (N � m),Time,Amps,Volts,Torque 8V (N � m),Time,Amps,Volts,Torque 10V (N � m),Time,Amps,Volts,Torque 12V (N � m)
166.348,3.13,2,0.969,166.104,6.72,4.001,1.861,166.243,0.63,6.001,0.43,166.264,0,8.002,0.317,170.616,0,10.001,0.286,169.395,0,12,0.199
166.697,3.13,2,0.969,166.454,6.72,4.001,1.861,166.594,0.63,6.001,0.43,166.614,0,8.002,0.318,170.965,0,10.001,0.286,169.746,0,12,0.199
167.047,3.13,2,0.97,166.802,6.71,4.001,1.861,166.941,0.63,6.001,0.43,166.963,0,8.002,0.317,171.315,0,10.001,0.286,170.094,0,12,0.199
167.395,3.13,2,0.97,167.151,6.74,4.001,1.861,167.292,0.63,6.001,0.43,167.339,0,8.002,0.316,171.664,0,10.001,0.286,170.443,0,12,0.199
167.771,3.13,2,0.969,167.5,6.72,4.001,1.861,167.639,0.63,6.001,0.426,167.688,0,8.002,0.317,172.042,0,10.001,0.286,170.792,0,12,0.199
168.12,3.13,2,0.969,167.877,6.7,4.001,1.861,168.016,0.62,6.001,0.426,168.037,0,8.002,0.317,172.417,0,10.001,0.286,171.167,0,12,0.2
168.469,3.13,2,0.97,168.226,6.71,4.001,1.861,168.364,0.63,6.001,0.426,168.387,0,8.002,0.317,172.778,0,10.001,0.286,171.544,0,12,0.2
168.82,3.13,2,0.969,168.574,6.69,4.001,1.86,168.713,0.63,6.001,0.426,168.734,0,8.002,0.317,173.142,0,10.001,0.286,171.892,0,12,0.2
169.168,3.13,2,0.969,168.924,6.67,4.001,1.86,169.062,0.63,6.001,0.426,169.111,0,8.002,0.317,173.507,0,10.001,0.286,172.253,0,12,0.199
169.518,3.13,2,0.969,169.273,6.66,4.001,1.86,169.413,0.62,6.001,0.425,169.487,0,8.002,0.317,173.881,0,10.001,0.286,172.603,0,12,0.2
169.893,3.13,2,0.969,169.649,6.68,4.001,1.86,169.787,0.62,6.001,0.425,169.836,0,8.002,0.317,174.259,0,10.001,0.286,172.956,0,12,0.199
170.243,3.13,2,0.969,169.999,6.71,4.001,1.86,170.137,0.63,6.001,0.425,170.185,0,8.002,0.317,174.618,0,10.001,0.286,173.331,0,12,0.199
170.593,3.13,2,0.969,170.346,6.7,4.001,1.86,170.486,0.63,6.001,0.426,170.562,0,8.002,0.317,174.979,0,10.001,0.286,173.72,0,12,0.199
170.942,3.13,2,0.969,170.696,6.69,4.001,1.86,170.836,0.62,6.001,0.425,170.91,0,8.002,0.317,175.361,0,10.001,0.287,174.069,0,12,0.199
171.291,3.13,2,0.969,171.045,6.68,4.001,1.86,171.185,0.62,6.001,0.426,171.261,0,8.002,0.317,175.733,0,10.001,0.287,174.418,0,12,0.199
171.639,3.13,2,0.968,171.421,6.66,4.001,1.859,171.562,0.63,6.001,0.426,171.611,0,8.002,0.317,176.096,0,10.001,0.286,174.768,0,12,0.199
172.016,3.13,2,0.969,171.77,6.66,4.001,1.859,171.909,0.62,6.001,0.425,171.96,0,8.002,0.317,176.461,0,10.001,0.286,175.117,0,12,0.198
172.366,3.13,2,0.969,172.119,6.65,4.001,1.859,172.26,0.63,6.001,0.426,172.334,0,8.002,0.317,176.834,0,10.001,0.286,175.476,0,12,0.198
172.715,3.13,2,0.968,172.467,6.64,4.001,1.859,172.607,0.63,6.001,0.426,172.685,0,8.002,0.317,177.209,0,10.001,0.286,175.826,0,12,0.198
173.064,3.13,2,0.969,172.817,6.63,4.001,1.859,172.959,0.63,6.001,0.426,173.033,0,8.002,0.317,177.563,0,10.001,0.286,176.18,0,12,0.198
173.413,3.13,2,0.969,173.193,6.67,4.001,1.859,173.307,0.63,6.001,0.426,173.382,0,8.002,0.317,177.952,0,10.001,0.286,176.554,0,12,0.198
173.788,3.13,2,0.968,173.542,6.67,4.001,1.859,173.683,0.63,6.001,0.426,173.73,0,8.002,0.317,178.326,0,10.001,0.287,176.943,0,12,0.199
174.137,3.13,2,0.968,173.89,6.67,4.001,1.859,174.033,0.63,6.001,0.426,174.107,0,8.002,0.317,178.674,0,10.001,0.286,177.292,0,12,0.198
174.487,3.13,2,0.968,174.24,6.65,4.001,1.858,174.381,0.63,6.001,0.422,174.457,0,8.002,0.317,179.024,0,10.001,0.287,177.643,0,12,0.198
174.835,3.13,2,0.968,174.589,6.64,4.001,1.859,174.731,0.62,6.001,0.423,174.805,0,8.002,0.317,179.384,0,10.001,0.286,177.992,0,12,0.199
175.185,3.13,2,0.968,174.966,6.61,4.001,1.858,175.08,0.63,6.001,0.423,175.154,0,8.002,0.317,179.75,0,10.001,0.287,178.352,0,12,0.199
175.561,3.13,2,0.968,175.315,6.61,4.001,1.858,175.456,0.63,6.001,0.423,175.504,0,8.002,0.316,180.098,0,10.001,0.286,178.734,0,12,0.199
175.91,3.13,2,0.968,175.665,6.61,4.001,1.858,175.804,0.62,6.001,0.423,175.878,0,8.002,0.317,180.447,0,10.001,0.286,179.106,0,12,0.198
176.258,3.13,2,0.968,176.012,6.61,4.001,1.858,176.154,0.63,6.001,0.423,176.228,0,8.002,0.317,180.795,0,10.001,0.286,179.486,0,12,0.188
176.608,3.13,2,0.968,176.362,6.6,4.001,1.858,176.502,0.62,6.001,0.423,176.577,0,8.002,0.317,181.189,0,10.001,0.287,179.844,0,12,0.191
176.958,3.13,2,0.968,176.711,6.58,4.001,1.857,176.852,0.62,6.001,0.421,176.927,0,8.002,0.317,181.548,0,10.001,0.286,180.208,0,12,0.19
177.333,3.13,2,0.968,177.088,6.56,4.001,1.857,177.2,0.63,6.001,0.422,177.276,0,8.002,0.317,181.911,0,10.001,0.286,180.586,0,12,0.19
177.698,3.12,2,0.968,177.437,6.55,4.001,1.857,177.578,0.62,6.001,0.422,177.653,0,8.002,0.317,182.274,0,10.001,0.286,180.946,0,12,0.188
178.085,3.13,2,0.968,177.785,6.53,4.001,1.857,177.926,0.62,6.001,0.421,178.029,0,8.002,0.317,182.644,0,10.001,0.287,181.296,0,12,0.187
178.462,3.12,2,0.967,178.135,6.51,4.001,1.857,178.276,0.63,6.001,0.421,178.378,0,8.002,0.317,183.013,0,10.001,0.286,181.645,0,12,0.188
178.81,3.12,2,0.968,178.484,6.51,4.001,1.857,178.624,0.63,6.001,0.421,178.754,0,8.002,0.317,183.39,0,10.001,0.287,182.005,0,12,0.189
179.159,3.12,2,0.968,178.86,6.5,4.001,1.857,179.001,0.63,6.001,0.421,179.102,0,8.002,0.317,183.749,0,10.001,0.286,182.391,0,12,0.188
179.536,3.12,2,0.968,179.209,6.51,4.001,1.857,179.349,0.62,6.001,0.421,179.451,0,8.002,0.317,184.143,0,10.001,0.286,182.759,0,12,0.187
179.885,3.12,2,0.967,179.558,6.55,4.001,1.857,179.699,0.62,6.001,0.421,179.801,0,8.002,0.318,184.501,0,10.001,0.287,183.121,0,12,0.188
180.234,3.12,2,0.968,179.908,6.55,4.001,1.856,180.047,0.62,6.001,0.421,180.151,0,8.002,0.318,184.863,0,10.001,0.286,183.47,0,12,0.189
180.583,3.13,2,0.967,180.283,6.53,4.001,1.856,180.397,0.62,6.001,0.421,180.499,0,8.002,0.317,185.229,0,10.001,0.286,183.819,0,12,0.189
180.932,3.12,2,0.967,180.633,6.53,4.001,1.856,180.745,0.62,6.001,0.421,180.875,0,8.002,0.317,185.592,0,10.001,0.286,184.169,0,12,0.191
181.309,3.12,2,0.968,180.981,6.53,4.001,1.856,181.123,0.62,6.001,0.421,181.224,0,8.002,0.318,185.966,0,10.001,0.286,184.518,0,12,0.189
181.657,3.12,2,0.967,181.33,6.53,4.001,1.856,181.471,0.62,6.001,0.421,181.573,0,8.002,0.317,186.339,0,10.001,0.286,184.869,0,12,0.191
182.007,3.12,2,0.967,181.68,6.52,4.001,1.856,181.821,0.62,6.001,0.419,181.922,0,8.002,0.317,186.693,0,10.001,0.286,185.228,0,12,0.192
182.363,3.12,2,0.967,182.029,6.51,4.001,1.856,182.17,0.61,6.001,0.419,182.27,0,8.002,0.317,187.083,0,10.001,0.286,185.61,0,12,0.192
182.759,3.12,2,0.967,182.405,6.49,4.001,1.855,182.52,0.62,6.001,0.419,182.639,0,8.002,0.317,187.455,0,10.001,0.286,185.983,0,12,0.191
183.107,3.12,2,0.967,182.762,6.48,4.001,1.855,182.878,0.62,6.001,0.419,182.996,0,8.002,0.317,187.805,0,10.001,0.287,186.345,0,12,0.191
183.455,3.12,2,0.967,183.158,6.45,4.001,1.855,183.245,0.62,6.001,0.419,183.344,0,8.002,0.318,188.154,0,10.001,0.286,186.697,0,12,0.19
183.806,3.12,2,0.967,183.506,6.4,4.001,1.855,183.593,0.62,6.001,0.419,183.693,0,8.002,0.317,188.503,0,10.001,0.286,187.045,0,12,0.191
184.154,3.12,2,0.967,183.854,6.37,4.001,1.855,183.941,0.62,6.001,0.419,184.042,0,8.002,0.317,188.863,0,10.001,0.286,187.394,0,12,0.19
184.531,3.12,2,0.967,184.205,6.35,4.001,1.855,184.292,0.62,6.001,0.419,184.419,0,8.002,0.317,189.246,0,10.001,0.286,187.743,0,12,0.19
184.879,3.12,2,0.967,184.552,6.3,4.001,1.854,184.641,0.62,6.001,0.419,184.768,0,8.002,0.317,189.619,0,10.001,0.286,188.092,0,12,0.19
185.228,3.12,2,0.967,184.903,6.36,4.001,1.854,185.017,0.62,6.001,0.419,185.118,0,8.002,0.317,190.018,0,10.001,0.286,188.452,0,12,0.19
185.578,3.12,2,0.967,185.251,6.37,4.001,1.854,185.365,0.63,6.001,0.42,185.466,0,8.002,0.317,190.413,0,10.001,0.286,188.835,0,12,0.19
185.927,3.11,2,0.967,185.627,6.39,4.001,1.854,185.715,0.62,6.001,0.42,185.816,0,8.002,0.317,190.761,0,10.001,0.287,189.207,0,12,0.19
186.276,3.12,2,0.966,185.976,6.38,4.001,1.854,186.062,0.63,6.001,0.42,186.163,0,8.002,0.317,191.111,0,10.001,0.286,189.57,0,12,0.191
186.652,3.12,2,0.967,186.324,6.37,4.001,1.854,186.413,0.62,6.001,0.42,186.54,0,8.002,0.317,191.459,0,10.001,0.286,189.919,0,12,0.191
187,3.12,2,0.967,186.674,6.36,4.001,1.854,186.788,0.63,6.001,0.42,186.89,0,8.002,0.317,191.851,0,10.001,0.288,190.268,0,12,0.19
187.35,3.12,2,0.966,187.051,6.35,4.001,1.854,187.137,0.63,6.001,0.42,187.239,0,8.002,0.318,192.211,0,10.001,0.287,190.618,0,12,0.19
187.7,3.11,2,0.966,187.4,6.33,4.001,1.854,187.486,0.63,6.001,0.42,187.588,0,8.002,0.318,192.571,0,10.001,0.287,190.966,0,12,0.19
188.05,3.11,2,0.966,187.749,6.33,4.001,1.854,187.836,0.63,6.001,0.42,187.938,0,8.002,0.318,192.952,0,10.001,0.287,191.316,0,12,0.19
188.426,3.12,2,0.966,188.098,6.33,4.001,1.853,188.185,0.62,6.001,0.42,188.313,0,8.002,0.318,193.325,0,10.001,0.287,191.675,0,12,0.191
188.774,3.12,2,0.966,188.448,6.34,4.001,1.853,188.56,0.63,6.001,0.42,188.661,0,8.002,0.318,193.704,0,10.001,0.287,192.059,0,12,0.19
189.125,3.11,2,0.966,188.796,6.34,4.001,1.853,188.909,0.63,6.001,0.42,189.012,0,8.002,0.318,194.063,0,10.001,0.287,192.431,0,12,0.191
189.472,3.11,2,0.966,189.173,6.3,4.001,1.853,189.259,0.62,6.001,0.42,189.361,0,8.002,0.318,194.426,0,10.001,0.287,192.794,0,12,0.192
189.823,3.11,2,0.966,189.521,6.29,4.001,1.853,189.608,0.62,6.001,0.421,189.711,0,8.002,0.318,194.805,0,10.001,0.287,193.142,0,12,0.192
190.199,3.11,2,0.966,189.871,6.28,4.001,1.852,189.957,0.62,6.001,0.421,190.059,0,8.002,0.318,195.163,0,10.001,0.287,193.492,0,12,0.192
190.548,3.11,2,0.965,190.218,6.25,4.001,1.853,190.306,0.62,6.001,0.42,190.435,0,8.002,0.318,195.524,0,10.001,0.286,193.842,0,12,0.192
190.895,3.11,2,0.965,190.57,6.24,4.001,1.853,190.683,0.62,6.001,0.421,190.783,0,8.002,0.318,195.907,0,10.001,0.286,194.19,0,12,0.192
191.247,3.11,2,0.966,190.918,6.25,4.001,1.852,191.032,0.62,6.001,0.42,191.133,0,8.002,0.318,196.279,0,10.001,0.286,194.539,0,12,0.192
191.594,3.11,2,0.966,191.294,6.22,4.001,1.852,191.381,0.62,6.001,0.421,191.482,0,8.002,0.318,196.644,0,10.001,0.287,194.899,0,12,0.192
191.971,3.11,2,0.965,191.644,6.24,4.001,1.852,191.73,0.62,6.001,0.421,191.858,0,8.002,0.318,197.007,0,10.001,0.286,195.281,0,12,0.192
192.32,3.11,2,0.966,191.994,6.27,4.001,1.852,192.08,0.62,6.001,0.421,192.224,0,8.002,0.318,197.38,0,10.001,0.287,195.655,0,12,0.192
192.669,3.11,2,0.966,192.342,6.34,4.001,1.852,192.428,0.62,6.001,0.421,192.584,0,8.002,0.318,197.754,0,10.001,0.287,196.018,0,12,0.192
193.018,3.11,2,0.965,192.691,6.32,4.001,1.852,192.805,0.62,6.001,0.421,192.96,0,8.002,0.318,198.108,0,10.001,0.286,196.367,0,12,0.192
193.367,3.11,2,0.966,193.067,6.31,4.001,1.852,193.154,0.62,6.001,0.421,193.309,0,8.002,0.318,198.498,0,10.001,0.286,196.716,0,12,0.192
193.743,3.11,2,0.965,193.414,6.26,4.001,1.851,193.504,0.62,6.001,0.421,193.658,0,8.002,0.318,198.87,0,10.001,0.287,197.065,0,12,0.192
194.092,3.11,2,0.965,193.765,6.27,4.001,1.851,193.854,0.62,6.001,0.421,194.008,0,8.002,0.318,199.22,0,10.001,0.287,197.414,0,12,0.192
194.441,3.11,2,0.966,194.114,6.26,4.001,1.851,194.202,0.62,6.001,0.421,194.356,0,8.002,0.318,199.57,0,10.001,0.286,197.764,0,12,0.192
194.79,3.11,2,0.966,194.463,6.24,4.001,1.851,194.578,0.62,6.001,0.421,194.706,0,8.002,0.318,199.962,0,10.001,0.287,198.123,0,12,0.192
195.14,3.11,2,0.966,194.839,6.24,4.001,1.851,194.927,0.62,6.001,0.421,195.066,0,8.002,0.318,200.335,0,10.001,0.287,198.506,0,12,0.192
195.517,3.11,2,0.965,195.188,6.27,4.001,1.851,195.277,0.62,6.001,0.421,195.446,0,8.002,0.318,200.724,0,10.001,0.287,198.878,0,12,0.192
195.865,3.11,2,0.965,195.537,6.27,4.001,1.85,195.626,0.62,6.001,0.421,195.806,0,8.002,0.318,201.074,0,10.001,0.287,199.258,0,12,0.192
196.215,3.11,2,0.965,195.886,6.27,4.001,1.85,195.974,0.62,6.001,0.421,196.164,0,8.002,0.318,201.423,0,10.001,0.287,199.617,0,12,0.192
196.563,3.11,2,0.965,196.235,6.23,4.001,1.85,196.349,0.62,6.001,0.421,196.52,0,8.002,0.318,201.772,0,10.001,0.287,199.979,0,12,0.192
196.912,3.11,2,0.965,196.612,6.22,4.001,1.85,196.701,0.62,6.001,0.421,196.879,0,8.002,0.318,202.131,0,10.001,0.287,200.359,0,12,0.192
197.261,3.11,2,0.965,196.962,6.26,4.001,1.85,197.049,0.62,6.001,0.421,197.229,0,8.002,0.318,202.513,0,10.001,0.287,200.718,0,12,0.192
197.611,3.11,2,0.965,197.311,6.3,4.001,1.85,197.399,0.62,6.001,0.421,197.578,0,8.002,0.318,202.887,0,10.001,0.287,201.078,0,12,0.192
197.977,3.11,2,0.965,197.66,6.28,4.001,1.85,197.747,0.62,6.001,0.421,197.955,0,8.002,0.318,203.266,0,10.001,0.287,201.46,0,12,0.192
198.336,3.11,2,0.965,198.009,6.26,4.001,1.85,198.122,0.62,6.001,0.421,198.303,0,8.002,0.318,203.625,0,10.001,0.287,201.833,0,12,0.192
198.685,3.11,2,0.965,198.358,6.23,4.001,1.85,198.472,0.62,6.001,0.422,198.653,0,8.002,0.318,203.988,0,10.001,0.287,202.213,0,12,0.192
199.034,3.11,2,0.965,198.735,6.24,4.001,1.849,198.823,0.62,6.001,0.421,199.001,0,8.002,0.318,204.366,0,10.001,0.286,202.573,0,12,0.193
199.409,3.11,2,0.965,199.083,6.2,4.001,1.85,199.171,0.62,6.001,0.422,199.351,0,8.002,0.318,204.726,0,10.001,0.287,202.934,0,12,0.192
199.758,3.11,2,0.965,199.432,6.18,4.001,1.849,199.52,0.62,6.001,0.422,199.71,0,8.002,0.318,205.086,0,10.001,0.287,203.315,0,12,0.193
200.109,3.11,2,0.965,199.781,6.19,4.001,1.849,199.869,0.62,6.001,0.421,200.093,0,8.002,0.318,205.469,0,10.001,0.286,203.674,0,12,0.193
200.457,3.11,2,0.963,200.131,6.17,4.001,1.849,200.245,0.62,6.001,0.422,200.453,0,8.002,0.318,205.841,0,10.001,0.286,204.051,0,12,0.193
200.806,3.1,2,0.963,200.507,6.15,4.001,1.849,200.594,0.62,6.001,0.422,200.827,0,8.002,0.318,206.206,0,10.001,0.286,204.416,0,12,0.193
201.154,3.11,2,0.964,200.857,6.14,4.001,1.849,200.944,0.62,6.001,0.422,201.176,0,8.002,0.318,206.568,0,10.001,0.287,204.789,0,12,0.193
201.53,3.11,2,0.963,201.206,6.12,4.001,1.848,201.293,0.62,6.001,0.422,201.526,0,8.002,0.318,206.943,0,10.001,0.287,205.168,0,12,0.193
201.88,3.1,2,0.963,201.557,6.17,4.001,1.848,201.642,0.62,6.001,0.422,201.874,0,8.002,0.318,207.316,0,10.001,0.287,205.528,0,12,0.192
202.229,3.11,2,0.962,201.904,6.13,4.001,1.848,202.019,0.62,6.001,0.422,202.25,0,8.002,0.318,207.671,0,10.001,0.287,205.89,0,12,0.193
202.578,3.11,2,0.963,202.253,6.1,4.001,1.848,202.367,0.62,6.001,0.422,202.628,0,8.002,0.318,208.061,0,10.001,0.287,206.27,0,12,0.193
202.954,3.1,2,0.963,202.629,6.05,4.001,1.848,202.717,0.62,6.001,0.422,202.975,0,8.002,0.317,208.434,0,10.001,0.287,206.629,0,12,0.193
203.303,3.1,2,0.962,202.977,6.03,4.001,1.848,203.066,0.62,6.001,0.422,203.325,0,8.002,0.318,208.782,0,10.001,0.287,206.978,0,12,0.192
203.653,3.11,2,0.963,203.327,6.01,4.001,1.847,203.416,0.62,6.001,0.422,203.701,0,8.002,0.318,209.133,0,10.001,0.287,207.327,0,12,0.193
204.001,3.11,2,0.963,203.675,5.96,4.001,1.847,203.764,0.62,6.001,0.422,204.05,0,8.002,0.318,209.507,0,10.001,0.287,207.687,0,12,0.193
204.351,3.11,2,0.963,204.026,5.94,4.001,1.846,204.141,0.62,6.001,0.422,204.4,0,8.002,0.318,209.873,0,10.001,0.287,208.069,0,12,0.193
204.7,3.1,2,0.963,204.4,6.1,4.001,1.846,204.488,0.62,6.001,0.422,204.749,0,8.002,0.318,210.232,0,10.001,0.287,208.442,0,12,0.193
205.078,3.1,2,0.963,204.749,6.01,4.001,1.846,204.839,0.62,6.001,0.422,205.098,0,8.002,0.318,210.592,0,10.001,0.287,208.821,0,12,0.193
205.426,3.1,2,0.963,205.099,5.93,4.001,1.845,205.187,0.62,6.001,0.423,205.473,0,8.002,0.319,210.959,0,10.001,0.287,209.179,0,12,0.192
205.776,3.1,2,0.962,205.448,5.84,4.001,1.845,205.537,0.62,6.001,0.422,205.823,0,8.002,0.318,211.32,0,10.001,0.287,209.543,0,12,0.193
206.124,3.1,2,0.955,205.797,5.93,4.001,1.845,205.912,0.62,6.001,0.422,206.172,0,8.002,0.318,211.711,0,10.001,0.287,209.924,0,12,0.193
206.474,3.1,2,0.959,206.173,6.03,4.001,1.845,206.262,0.62,6.001,0.422,206.522,0,8.002,0.319,212.087,0,10.001,0.287,210.282,0,12,0.193
206.85,3.1,2,0.962,206.521,6.06,4.001,1.844,206.61,0.62,6.001,0.423,206.87,0,8.002,0.318,212.448,0,10.001,0.287,210.642,0,12,0.193
207.199,3.1,2,0.962,206.872,6.04,4.001,1.845,206.96,0.62,6.001,0.423,207.246,0,8.002,0.318,212.811,0,10.001,0.287,211.024,0,12,0.193
207.548,3.1,2,0.962,207.22,6.02,4.001,1.844,207.308,0.62,6.001,0.423,207.596,0,8.002,0.318,213.177,0,10.001,0.287,211.396,0,12,0.193
207.897,3.1,2,0.961,207.569,6.23,4.001,1.844,207.684,0.62,6.001,0.422,207.943,0,8.002,0.318,213.55,0,10.001,0.287,211.776,0,12,0.193
208.247,3.1,2,0.961,207.92,6.17,4.001,1.844,208.033,0.62,6.001,0.423,208.294,0,8.002,0.318,213.929,0,10.001,0.287,212.135,0,12,0.193
208.596,3.1,2,0.961,208.295,6.11,4.001,1.844,208.383,0.62,6.001,0.423,208.643,0,8.002,0.318,214.288,0,10.001,0.287,212.498,0,12,0.193
208.971,3.1,2,0.961,208.644,6.19,4.001,1.844,208.731,0.61,6.001,0.422,209.018,0,8.002,0.318,214.648,0,10.001,0.287,212.877,0,12,0.193
209.32,3.1,2,0.961,208.994,6.24,4.001,1.844,209.081,0.62,6.001,0.423,209.368,0,8.002,0.318,215.03,0,10.001,0.287,213.237,0,12,0.193
209.67,3.1,2,0.96,209.342,6.23,4.001,1.844,209.43,0.62,6.001,0.423,209.718,0,8.002,0.318,215.402,0,10.001,0.287,213.586,0,12,0.193
210.018,3.1,2,0.961,209.692,6.21,4.001,1.844,209.806,0.62,6.001,0.423,210.066,0,8.002,0.318,215.765,0,10.001,0.287,213.947,0,12,0.193
210.394,3.1,2,0.961,210.068,6.12,4.001,1.844,210.155,0.62,6.001,0.423,210.415,0,8.002,0.319,216.131,0,10.001,0.287,214.328,0,12,0.193
210.743,3.1,2,0.961,210.417,6.13,4.001,1.844,210.506,0.62,6.001,0.423,210.792,0,8.002,0.319,216.505,0,10.001,0.287,214.687,0,12,0.193
211.092,3.09,2,0.961,210.766,6.14,4.001,1.843,210.853,0.62,6.001,0.423,211.168,0,8.002,0.319,216.877,0,10.001,0.287,215.062,0,12,0.193
211.441,3.1,2,0.961,211.115,6.12,4.001,1.843,211.202,0.61,6.001,0.423,211.517,0,8.002,0.318,217.232,0,10.001,0.287,215.412,0,12,0.193
211.79,3.1,2,0.961,211.465,6.15,4.001,1.843,211.579,0.62,6.001,0.423,211.877,0,8.002,0.318,217.621,0,10.001,0.287,215.761,0,12,0.193
